house_id,num_rooms,location,size_sqft,age,num_bathrooms,parking,garden,floor,price
7841,1,Downtown,2718,37,2,0,1,4,534092
7842,7,Countryside,5376,69,1,2,1,2,1097843
7843,4,Downtown,784,97,1,0,1,2,121456
7844,6,Downtown,964,7,1,0,0,5,257124
7845,8,Downtown,3754,58,3,2,1,4,793567
7846,9,Industrial Area,927,54,2,2,0,6,242010
7847,6,Downtown,9223,1,4,2,0,9,1920445
7848,9,Countryside,4587,25,2,1,0,7,997687
7849,4,Industrial Area,9736,62,2,2,1,4,1955142
7850,6,Countryside,5466,16,2,2,0,7,1154066
7851,8,Industrial Area,4174,58,1,2,0,2,867935
7852,9,Suburb,9631,87,1,2,0,5,1945231
7853,3,Suburb,4840,94,2,0,0,9,918858
7854,2,Suburb,7776,15,1,2,1,9,1568788
7855,6,Suburb,1007,57,3,3,0,4,219753
7856,4,Industrial Area,8924,63,1,2,0,8,1767242
7857,1,Downtown,8964,49,3,3,1,5,1792773
7858,8,Uptown,347,84,3,3,1,3,104863
7859,9,Uptown,2214,25,2,1,1,6,525625
7860,9,Suburb,1405,16,2,1,0,4,361715
7861,2,Downtown,3480,45,1,0,0,3,684769
7862,9,Countryside,8849,67,4,2,0,4,1823314
7863,7,Downtown,867,49,2,2,1,1,207709
7864,5,Countryside,8971,42,3,3,1,8,1824861
7865,7,Uptown,1166,47,3,2,0,9,269385
7866,9,Downtown,1328,67,1,3,1,6,302038
7867,8,Downtown,2113,18,3,1,1,5,506125
7868,6,Uptown,4028,24,2,0,1,9,858572
7869,4,Downtown,5813,71,1,1,1,4,1138488
7870,1,Countryside,3826,17,1,2,0,1,764288
7871,6,Downtown,5103,50,4,3,0,7,1063422
7872,3,Countryside,6869,17,1,1,0,1,1400434
7873,6,Suburb,1350,57,4,2,0,9,304854
7874,6,Downtown,8618,63,2,3,0,4,1735592
7875,4,Countryside,6578,70,3,2,1,3,1318997
7876,2,Uptown,1952,56,2,2,0,4,370262
7877,9,Suburb,8499,16,1,0,0,1,1772813
7878,2,Downtown,5008,58,4,1,1,6,990490
7879,3,Countryside,9776,66,3,2,1,7,1956722
7880,1,Downtown,5618,85,1,2,1,7,1067103
7881,7,Countryside,6159,14,2,0,1,5,1304617
7882,1,Downtown,6915,94,1,0,1,5,1313892
7883,9,Suburb,8670,99,4,3,1,6,1762275
7884,1,Suburb,6893,25,2,2,1,8,1389481
7885,5,Downtown,3895,47,1,2,1,9,800232
7886,7,Downtown,5210,13,4,2,0,6,1117218
7887,3,Industrial Area,3554,80,1,2,1,3,675846
7888,9,Downtown,4753,8,4,0,1,6,1065309
7889,8,Downtown,2723,6,1,1,0,4,636289
7890,3,Suburb,8408,90,2,0,0,4,1639311
7891,5,Downtown,5097,91,2,3,0,7,993014
7892,7,Uptown,7281,54,2,0,1,6,1485880
7893,4,Downtown,8237,11,2,1,0,8,1685547
7894,5,Industrial Area,6981,16,2,2,0,8,1456043
7895,3,Countryside,5177,72,3,3,1,3,1020773
7896,9,Suburb,4477,7,1,3,0,4,996160
7897,9,Uptown,3729,90,2,2,0,2,755745
7898,7,Countryside,484,41,3,1,1,1,140994
7899,2,Uptown,3433,75,3,0,0,7,640851
7900,7,Suburb,5278,36,1,2,1,8,1101130
7901,7,Industrial Area,8998,19,4,1,0,8,1865300
7902,5,Suburb,6437,0,1,1,0,6,1351088
7903,9,Uptown,2232,8,1,1,0,7,539708
7904,3,Uptown,6474,23,4,2,1,8,1335100
7905,4,Suburb,5712,33,4,1,0,4,1168240
7906,1,Downtown,1496,35,2,3,0,8,287090
7907,6,Suburb,5547,3,4,3,0,6,1190092
7908,4,Industrial Area,4481,28,4,0,0,7,933256
7909,1,Suburb,1638,86,1,0,0,7,258875
7910,2,Countryside,6471,98,1,1,0,8,1221832
7911,3,Downtown,2920,15,1,1,1,5,613258
7912,9,Countryside,6846,7,4,1,1,2,1489570
7913,8,Suburb,9174,90,3,0,1,8,1845275
7914,7,Downtown,6231,38,2,3,1,1,1297438
7915,4,Countryside,2029,57,1,3,1,2,407367
7916,1,Countryside,9909,11,3,2,0,5,2000827
7917,8,Downtown,318,43,2,0,1,4,126579
7918,4,Downtown,6271,3,1,1,0,2,1297774
7919,3,Uptown,764,24,3,3,1,4,186741
7920,9,Downtown,9182,69,2,2,0,7,1869892
7921,4,Suburb,9502,66,1,3,1,5,1902230
7922,4,Industrial Area,5610,38,1,2,0,4,1144978
7923,9,Uptown,8379,23,3,1,0,2,1770119
7924,2,Downtown,4320,84,4,1,1,2,830311
7925,5,Industrial Area,462,5,4,3,1,1,167794
7926,4,Uptown,594,96,1,0,0,6,60946
7927,9,Suburb,9070,71,3,3,1,6,1866156
7928,5,Industrial Area,7540,32,4,0,1,4,1560032
7929,9,Downtown,7144,47,4,3,0,9,1497693
7930,9,Downtown,1885,66,4,0,0,4,423568
7931,2,Suburb,3680,1,3,1,0,3,776272
7932,9,Uptown,5727,37,3,2,1,9,1228974
7933,3,Industrial Area,7112,39,2,0,0,1,1428405
7934,4,Suburb,494,55,4,1,0,2,105192
7935,1,Uptown,9333,87,3,2,1,1,1809111
7936,1,Countryside,6643,20,2,1,0,7,1335185
7937,1,Countryside,3231,81,1,1,0,1,573330
7938,9,Uptown,7341,34,2,1,1,1,1546010
7939,8,Downtown,5999,74,4,0,0,6,1229408
7940,5,Downtown,8937,74,3,1,1,6,1794094
7941,5,Countryside,8571,66,4,1,1,5,1726505
7942,9,Downtown,5140,59,4,1,0,4,1086800
7943,3,Downtown,7936,22,1,0,0,8,1609745
7944,3,Uptown,2160,64,3,3,1,3,434582
7945,7,Uptown,5861,62,3,1,1,1,1214429
7946,9,Downtown,1230,22,1,3,1,1,334437
7947,6,Uptown,2234,85,3,1,1,5,444512
7948,2,Industrial Area,4667,41,2,0,1,3,935053
7949,1,Countryside,2471,93,4,3,1,3,457172
7950,2,Industrial Area,3594,63,1,1,1,2,683095
7951,1,Industrial Area,5047,65,1,3,0,9,965154
7952,9,Downtown,4692,80,4,2,1,6,981192
7953,8,Downtown,5538,40,1,3,0,7,1154867
7954,7,Industrial Area,3134,19,3,1,1,2,699513
7955,3,Industrial Area,7416,8,3,3,0,1,1528601
7956,8,Suburb,3228,56,4,1,0,8,691277
7957,2,Suburb,7725,74,1,3,1,4,1502676
7958,2,Countryside,6050,16,2,3,1,9,1242422
7959,3,Industrial Area,6794,77,4,0,0,9,1331014
7960,7,Uptown,1972,81,3,0,0,4,395882
7961,1,Suburb,8490,17,3,3,0,3,1710513
7962,8,Downtown,7744,62,3,0,1,5,1595984
7963,7,Industrial Area,4650,71,2,0,1,6,946930
7964,4,Uptown,1587,92,3,2,1,4,285269
7965,5,Uptown,6910,71,4,1,0,1,1391315
7966,1,Uptown,9550,25,4,1,1,7,1915805
7967,4,Downtown,9093,91,4,2,1,5,1800638
7968,1,Suburb,7183,71,3,3,1,2,1412373
7969,1,Uptown,5487,83,2,0,0,9,1039086
7970,1,Suburb,430,71,2,1,0,8,40073
7971,7,Countryside,8344,77,3,2,0,7,1683470
7972,7,Downtown,8602,12,1,1,1,9,1787386
7973,4,Suburb,3034,16,1,3,0,2,652294
7974,2,Suburb,9322,25,4,2,0,3,1877015
7975,3,Uptown,9157,5,2,3,0,9,1866832
7976,8,Uptown,1366,80,3,3,0,6,294748
7977,8,Downtown,5270,3,2,2,1,2,1145497
7978,6,Suburb,4088,88,2,1,0,6,794516
7979,9,Industrial Area,1617,6,1,0,1,5,415296
7980,9,Uptown,584,16,2,0,0,5,204583
7981,4,Uptown,7266,85,2,2,1,5,1431038
7982,1,Countryside,8094,91,3,0,0,2,1554063
7983,1,Downtown,4414,49,3,3,0,6,865867
7984,5,Suburb,347,5,2,1,1,7,135768
7985,2,Suburb,6438,29,2,2,0,9,1287670
7986,6,Suburb,5161,73,3,3,0,5,1048211
7987,7,Uptown,3559,55,1,3,1,5,753349
7988,1,Downtown,8142,38,3,1,1,9,1619747
7989,6,Suburb,3715,13,3,1,0,6,803592
7990,8,Industrial Area,6750,53,3,0,0,7,1395104
7991,5,Countryside,9059,21,3,1,0,4,1861305
7992,7,Countryside,6464,56,3,2,0,4,1332305
7993,6,Suburb,8087,40,1,2,0,1,1643777
7994,4,Uptown,4365,89,4,1,1,5,854910
7995,7,Countryside,381,9,3,1,0,2,145275
7996,9,Countryside,3305,1,3,3,0,5,779599
7997,7,Countryside,8708,66,1,2,0,5,1755148
7998,5,Countryside,634,47,4,0,0,4,158177
7999,7,Suburb,9050,41,2,3,0,9,1858557
8000,3,Downtown,9365,10,1,3,1,5,1913313
8001,2,Downtown,9244,73,3,0,0,6,1820015
8002,5,Uptown,9085,11,2,0,0,1,1872488
8003,4,Industrial Area,7368,13,1,1,1,5,1511939
8004,5,Downtown,4197,29,2,1,0,9,881550
8005,8,Industrial Area,8258,59,1,3,0,6,1696022
8006,4,Downtown,8401,76,1,2,0,9,1656153
8007,9,Downtown,4948,29,2,2,1,4,1076491
8008,7,Uptown,9974,37,4,3,1,2,2059820
8009,7,Countryside,1082,74,2,2,1,9,241107
8010,8,Uptown,3886,64,2,2,0,4,813582
8011,6,Downtown,4094,90,4,0,0,2,808538
8012,8,Countryside,9475,46,2,1,0,1,1949870
8013,3,Countryside,5897,38,4,1,0,2,1197250
8014,1,Countryside,7350,48,4,3,1,5,1466708
8015,6,Industrial Area,5351,72,4,0,1,3,1094612
8016,1,Downtown,1042,57,3,2,0,6,185486
8017,9,Suburb,4844,89,1,3,1,4,995559
8018,2,Uptown,4655,88,3,3,0,2,896298
8019,2,Industrial Area,3908,16,1,2,0,7,802044
8020,7,Uptown,3571,5,3,1,1,6,796188
8021,2,Suburb,2810,14,4,2,1,8,602661
8022,8,Countryside,8585,66,3,3,1,5,1766089
8023,6,Suburb,6355,94,1,1,0,3,1239945
8024,7,Uptown,1675,27,3,3,0,4,408247
8025,7,Suburb,9623,72,2,0,1,5,1941589
8026,6,Downtown,2816,43,2,1,1,5,609616
8027,9,Suburb,6538,17,4,3,1,6,1412666
8028,9,Downtown,390,31,3,3,1,9,176639
8029,7,Suburb,1779,82,3,0,1,4,364437
8030,9,Downtown,1254,68,1,2,0,7,278309
8031,3,Downtown,8514,43,1,1,0,7,1693721
8032,3,Suburb,3605,69,3,3,1,6,710403
8033,1,Industrial Area,2021,62,1,3,1,1,378663
8034,5,Countryside,9932,75,2,3,0,9,1983753
8035,4,Countryside,5752,57,2,3,0,6,1143554
8036,2,Countryside,2847,46,4,2,1,3,571198
8037,9,Downtown,5223,16,2,2,0,2,1138996
8038,3,Countryside,488,38,1,2,1,3,116849
8039,8,Downtown,759,58,1,1,0,1,176988
8040,6,Industrial Area,2536,6,1,2,0,3,578841
8041,5,Suburb,4746,62,1,1,1,5,958128
8042,1,Suburb,880,56,3,2,1,4,158447
8043,4,Downtown,2461,74,3,3,0,1,478884
8044,3,Downtown,5015,33,3,0,1,5,1016829
8045,1,Industrial Area,9860,52,3,1,1,3,1957777
8046,5,Countryside,6197,65,2,0,1,7,1233417
8047,6,Industrial Area,3202,77,1,0,1,8,641956
8048,2,Suburb,8964,81,2,3,0,5,1754723
8049,3,Suburb,1158,47,1,3,0,8,227374
8050,6,Countryside,2740,59,3,1,0,6,576129
8051,4,Suburb,2012,42,2,1,0,6,421141
8052,9,Downtown,815,72,1,1,0,5,185739
8053,5,Suburb,7655,3,3,2,0,6,1596396
8054,4,Uptown,1675,77,4,2,1,1,325825
8055,2,Countryside,6984,74,1,0,0,8,1350469
8056,6,Countryside,3969,93,4,1,1,5,783794
8057,2,Countryside,2690,90,1,0,1,8,476309
8058,7,Uptown,3562,92,3,2,1,3,721663
8059,3,Industrial Area,4938,51,2,0,0,6,978899
8060,9,Downtown,3166,31,1,0,0,1,704032
8061,5,Countryside,8148,93,4,1,1,1,1606787
8062,8,Suburb,9551,89,3,1,0,4,1920739
8063,6,Downtown,9248,93,1,0,0,6,1827950
8064,8,Suburb,3795,50,4,2,1,3,826865
8065,3,Downtown,6794,9,1,0,1,5,1386353
8066,3,Downtown,487,11,4,2,0,4,135846
8067,5,Suburb,4878,96,1,0,0,3,943805
8068,3,Suburb,8393,97,2,0,0,9,1620884
8069,8,Downtown,3014,81,2,1,0,4,616188
8070,8,Countryside,7708,38,2,0,1,7,1608109
8071,2,Suburb,595,79,2,2,0,5,77989
8072,4,Uptown,3833,67,3,0,1,7,757097
8073,1,Uptown,4440,9,2,0,1,5,907413
8074,4,Downtown,4342,91,1,2,1,3,830006
8075,4,Industrial Area,4570,81,3,0,1,6,888477
8076,9,Downtown,3351,72,1,0,0,9,690944
8077,3,Downtown,5765,85,4,0,1,6,1134451
8078,2,Countryside,8033,9,2,0,0,4,1633187
8079,9,Countryside,6305,22,1,2,0,1,1338112
8080,9,Industrial Area,6170,76,1,3,1,3,1274948
8081,1,Industrial Area,4204,87,1,2,1,3,781411
8082,6,Industrial Area,2561,12,4,2,0,2,580922
8083,8,Industrial Area,1720,47,4,3,1,2,418867
8084,3,Industrial Area,6993,88,4,2,1,8,1376127
8085,9,Downtown,8596,43,1,0,0,8,1765741
8086,2,Downtown,778,92,4,2,1,3,118770
8087,6,Uptown,5818,79,2,0,1,4,1153249
8088,1,Uptown,6877,63,4,1,1,5,1361425
8089,7,Suburb,7085,39,4,0,0,9,1477157
8090,3,Downtown,9184,5,1,0,1,5,1880507
8091,7,Industrial Area,3338,71,1,2,0,6,681944
8092,4,Suburb,493,97,1,2,0,7,60522
8093,9,Countryside,9981,81,1,2,1,2,2030039
8094,5,Downtown,358,42,2,1,0,4,89520
8095,3,Uptown,2186,31,1,3,1,6,448561
8096,8,Downtown,4873,48,3,0,1,4,1020413
8097,6,Downtown,5522,73,3,3,0,5,1122396
8098,2,Downtown,2880,97,1,3,0,3,517453
8099,3,Downtown,4944,86,1,1,1,2,942487
8100,8,Countryside,7923,18,2,0,0,1,1657996
8101,7,Uptown,520,83,3,0,0,3,103652
8102,6,Downtown,1175,51,4,1,0,9,259539
8103,1,Countryside,1496,51,2,1,1,1,281002
8104,9,Suburb,3009,33,4,0,1,8,679135
8105,3,Downtown,3031,58,1,1,1,5,592884
8106,5,Countryside,635,80,3,2,1,4,116075
8107,7,Industrial Area,8716,4,4,0,1,5,1840220
8108,7,Suburb,7314,65,3,3,0,7,1497549
8109,3,Uptown,1547,40,4,2,0,8,326818
8110,4,Downtown,8480,33,2,3,1,2,1729616
8111,7,Downtown,4257,53,1,1,1,6,880973
8112,8,Countryside,7411,19,3,3,0,4,1577141
8113,2,Uptown,4889,53,2,2,1,8,960415
8114,9,Industrial Area,2186,65,3,1,1,4,483898
8115,7,Suburb,610,91,4,2,0,3,130338
8116,8,Uptown,1904,17,4,1,1,5,469476
8117,6,Downtown,5959,43,1,0,1,4,1220317
8118,6,Countryside,4282,47,4,3,1,5,911816
8119,9,Industrial Area,8860,34,1,3,1,9,1854849
8120,4,Countryside,3846,78,1,0,0,3,736022
8121,5,Suburb,5141,38,2,0,1,2,1050043
8122,9,Uptown,6474,2,1,3,1,2,1396197
8123,1,Countryside,5651,18,2,0,0,9,1129209
8124,4,Countryside,8317,86,3,1,0,7,1628138
8125,7,Downtown,1297,82,4,3,1,4,286391
8126,9,Countryside,796,17,4,2,1,6,269797
8127,6,Industrial Area,5985,93,4,0,0,6,1190876
8128,8,Uptown,1263,82,1,1,0,3,255895
8129,9,Suburb,1498,4,2,3,0,9,394869
8130,4,Countryside,6210,54,2,3,0,4,1256255
8131,1,Industrial Area,5784,12,2,1,0,1,1171702
8132,8,Suburb,876,33,1,0,0,2,232789
8133,2,Industrial Area,3460,87,4,3,0,5,657459
8134,1,Countryside,353,17,4,0,0,8,93546
8135,7,Countryside,528,67,2,1,1,7,130499
8136,9,Uptown,9270,99,1,2,1,9,1866968
8137,9,Downtown,1284,71,4,1,1,1,314373
8138,3,Industrial Area,8960,42,1,0,1,2,1799945
8139,6,Downtown,2767,64,3,3,1,4,587527
8140,7,Downtown,831,40,3,0,1,7,213991
8141,9,Suburb,8328,37,1,0,0,1,1732263
8142,2,Suburb,861,99,3,2,1,5,130074
8143,8,Industrial Area,389,37,4,3,0,2,145502
8144,7,Downtown,6035,12,2,2,1,2,1286504
8145,4,Uptown,9898,21,1,2,1,2,2014695
8146,2,Downtown,3445,28,3,1,1,9,704328
8147,8,Suburb,1592,8,2,1,1,5,409787
8148,5,Downtown,4410,90,4,3,1,8,875760
8149,6,Countryside,7796,67,4,2,1,6,1592763
8150,7,Countryside,7859,16,1,2,1,1,1652148
8151,1,Uptown,4081,36,2,0,1,9,799004
8152,8,Industrial Area,4367,63,4,0,0,7,911454
8153,4,Downtown,3805,66,1,1,1,2,755380
8154,9,Countryside,2691,3,3,2,1,8,659633
8155,1,Industrial Area,1518,39,2,3,1,2,305561
8156,2,Countryside,5455,15,4,2,0,2,1125572
8157,6,Industrial Area,2552,10,3,1,0,4,577396
8158,1,Industrial Area,4191,90,2,3,0,8,780850
8159,4,Countryside,1075,25,2,2,0,7,244607
8160,8,Suburb,5529,94,2,0,0,2,1099407
8161,5,Industrial Area,8716,97,4,2,0,6,1725765
8162,9,Downtown,7853,71,2,1,1,4,1611290
8163,6,Countryside,363,64,3,1,1,1,101622
8164,1,Suburb,2087,1,4,2,1,8,465626
8165,6,Countryside,7391,90,2,1,1,8,1467186
8166,6,Uptown,5356,44,3,0,0,6,1100954
8167,6,Downtown,8369,42,4,0,0,7,1720919
8168,8,Uptown,9867,2,2,0,1,3,2066407
8169,6,Industrial Area,4215,33,1,2,1,9,890530
8170,5,Industrial Area,392,79,1,1,0,4,57820
8171,2,Uptown,1977,64,2,0,0,2,357242
8172,4,Uptown,5808,63,1,3,0,4,1148069
8173,5,Industrial Area,6030,6,4,1,1,2,1281495
8174,4,Suburb,4164,34,2,1,0,4,846501
8175,2,Downtown,5236,21,3,3,0,2,1067760
8176,7,Countryside,1701,47,1,1,1,8,387639
8177,2,Uptown,1906,31,2,0,1,6,388718
8178,1,Downtown,1197,25,4,1,1,8,244485
8179,5,Countryside,4887,5,2,0,1,1,1037637
8180,1,Countryside,4013,45,3,0,0,9,774683
8181,1,Uptown,3431,54,3,0,0,2,655401
8182,1,Suburb,1832,74,2,2,1,8,326907
8183,6,Suburb,6835,94,2,1,0,4,1352372
8184,9,Downtown,7586,54,2,3,0,2,1581523
8185,1,Downtown,2098,84,2,2,1,1,367842
8186,5,Industrial Area,8462,56,4,2,1,4,1723114
8187,9,Suburb,1651,85,2,2,0,1,353114
8188,9,Downtown,7351,62,4,2,1,8,1533123
8189,1,Industrial Area,7158,0,2,0,1,2,1449171
8190,8,Countryside,898,20,4,0,0,8,256835
8191,1,Downtown,2344,19,3,3,1,1,489008
8192,8,Industrial Area,558,72,1,1,0,7,133536
8193,1,Suburb,4871,90,2,3,1,7,928124
8194,5,Countryside,8303,28,2,1,0,5,1696433
8195,8,Downtown,7268,42,3,0,1,3,1507648
8196,6,Suburb,6476,96,1,1,1,6,1265278
8197,9,Countryside,7342,44,3,1,0,5,1540169
8198,1,Uptown,8879,64,3,2,0,9,1747624
8199,9,Suburb,1097,2,2,3,1,4,336730
8200,1,Uptown,6013,95,2,2,0,9,1123730
8201,3,Downtown,7611,19,3,2,0,6,1563129
8202,1,Industrial Area,4320,80,2,2,1,9,814452
8203,3,Downtown,6211,36,2,2,1,3,1255991
8204,2,Suburb,4254,37,2,0,0,1,852607
8205,2,Uptown,4612,73,1,3,1,6,885140
8206,9,Uptown,9280,44,1,2,1,4,1921327
8207,8,Countryside,5939,92,2,3,1,4,1206674
8208,1,Downtown,6479,41,3,2,0,4,1283281
8209,4,Downtown,7079,45,1,0,0,1,1415333
8210,1,Suburb,2356,59,3,2,1,5,453337
8211,1,Uptown,9555,95,4,1,0,9,1851759
8212,4,Suburb,7402,12,4,0,1,3,1534385
8213,2,Suburb,6944,30,2,3,0,2,1399798
8214,3,Uptown,6085,67,3,1,1,2,1202437
8215,9,Suburb,1747,61,3,1,0,7,389944
8216,2,Uptown,814,48,4,0,0,6,164799
8217,4,Suburb,2213,17,1,3,0,2,488518
8218,1,Industrial Area,2251,74,3,0,1,1,401056
8219,2,Suburb,5870,52,3,2,0,7,1158880
8220,5,Suburb,9265,17,1,0,1,6,1896845
8221,1,Industrial Area,628,50,2,0,1,5,98791
8222,7,Downtown,9285,40,4,2,0,5,1916999
8223,4,Uptown,9453,96,3,2,1,3,1858013
8224,6,Countryside,6813,66,2,3,0,5,1384394
8225,8,Industrial Area,6273,64,2,0,0,6,1278256
8226,6,Downtown,1710,82,2,2,1,7,348968
8227,2,Suburb,8014,5,1,3,1,7,1648793
8228,1,Downtown,1437,73,2,3,1,8,252737
8229,8,Industrial Area,4966,36,3,2,1,5,1055881
8230,8,Suburb,5457,11,2,2,1,4,1174518
8231,9,Downtown,1868,80,2,3,0,7,405106
8232,6,Countryside,4772,90,2,1,1,2,937374
8233,1,Uptown,7866,1,4,2,1,8,1622886
8234,9,Uptown,3574,52,3,1,1,4,769700
8235,3,Industrial Area,3573,24,4,3,1,1,747682
8236,6,Suburb,6543,27,4,0,0,2,1363647
8237,9,Suburb,3769,44,2,1,1,1,819822
8238,3,Uptown,6232,36,2,1,1,5,1269425
8239,5,Downtown,6864,16,2,1,1,1,1434984
8240,5,Suburb,5662,68,1,1,1,9,1135207
8241,7,Countryside,4936,55,3,1,0,4,1021555
8242,4,Countryside,5646,57,1,1,1,3,1136933
8243,4,Suburb,1536,82,3,0,0,9,278189
8244,7,Suburb,4508,3,2,0,1,4,980613
8245,9,Uptown,4768,54,3,0,0,1,1003800
8246,4,Industrial Area,2646,48,3,1,0,2,542449
8247,4,Uptown,1342,37,4,3,0,4,291502
8248,6,Industrial Area,5066,44,3,2,1,1,1064017
8249,6,Countryside,4406,29,3,1,1,6,943061
8250,7,Industrial Area,8499,95,4,0,0,7,1695776
8251,1,Uptown,7620,36,1,3,0,1,1517723
8252,3,Suburb,4031,55,3,3,0,6,814797
8253,9,Industrial Area,7602,26,1,1,0,3,1602094
8254,6,Uptown,5792,31,1,0,0,7,1202347
8255,6,Countryside,760,10,2,2,1,2,226272
8256,5,Industrial Area,2602,57,3,2,1,2,548167
8257,3,Countryside,2933,76,4,0,0,4,567846
8258,5,Countryside,9843,34,4,0,1,8,2015545
8259,1,Downtown,661,16,2,3,1,3,154340
8260,3,Industrial Area,5793,29,4,1,1,8,1189137
8261,4,Uptown,7446,17,3,1,1,7,1547073
8262,5,Industrial Area,1087,29,1,1,1,5,255212
8263,9,Industrial Area,508,89,1,2,0,4,119780
8264,4,Countryside,8758,15,4,2,1,2,1805099
8265,3,Countryside,5392,74,4,2,1,9,1058389
8266,1,Countryside,853,53,4,1,1,4,154589
8267,6,Countryside,8325,3,1,0,1,5,1738595
8268,7,Uptown,4816,14,3,0,1,2,1035878
8269,8,Suburb,6751,75,3,1,1,2,1382381
8270,1,Downtown,9610,26,3,1,1,2,1928269
8271,4,Countryside,1813,3,3,0,1,2,423081
8272,5,Countryside,7725,34,3,0,1,9,1576367
8273,2,Downtown,5651,84,2,2,0,5,1081309
8274,1,Countryside,7049,62,4,3,0,6,1388167
8275,8,Suburb,7305,99,3,3,1,4,1476444
8276,6,Industrial Area,8712,65,2,1,1,2,1766352
8277,5,Downtown,2644,38,3,3,0,3,562027
8278,9,Uptown,7454,27,4,3,1,3,1592363
8279,2,Downtown,2271,33,3,3,0,8,464763
8280,8,Suburb,4738,32,3,2,0,8,1020967
8281,9,Uptown,5624,49,3,2,0,6,1189261
8282,1,Industrial Area,9383,59,4,0,0,8,1853324
8283,7,Countryside,5969,71,1,1,1,3,1199686
8284,8,Downtown,5461,71,4,3,0,7,1129908
8285,3,Uptown,1505,41,1,0,1,5,299704
8286,4,Downtown,9710,85,2,2,1,9,1929263
8287,3,Industrial Area,2155,90,2,3,1,9,403544
8288,7,Downtown,2299,27,3,1,0,5,521854
8289,9,Uptown,2735,74,3,3,0,6,585516
8290,3,Suburb,7080,26,3,2,0,1,1448021
8291,6,Uptown,3398,0,4,3,1,4,767642
8292,8,Downtown,3686,91,3,3,1,1,761086
8293,6,Industrial Area,5740,90,1,3,0,4,1138468
8294,2,Countryside,6736,7,2,3,1,1,1393321
8295,7,Countryside,2077,45,2,2,0,4,458660
8296,2,Industrial Area,7703,23,2,0,0,6,1542384
8297,2,Downtown,7158,39,1,3,1,9,1429982
8298,2,Industrial Area,3239,50,3,1,1,2,644110
8299,1,Downtown,1138,99,1,3,0,2,144087
8300,1,Uptown,6025,23,1,1,0,6,1193436
8301,7,Suburb,5059,21,4,1,1,6,1097887
8302,5,Downtown,5160,73,4,3,1,3,1042098
8303,3,Countryside,3438,67,2,3,1,2,667324
8304,1,Countryside,475,7,1,1,1,3,103090
8305,6,Suburb,4905,57,2,2,0,4,1008153
8306,1,Downtown,3462,14,1,0,0,4,684076
8307,9,Suburb,3052,7,2,1,0,7,706819
8308,2,Uptown,9681,92,2,2,0,4,1874404
8309,1,Suburb,1137,41,3,0,0,6,206196
8310,7,Uptown,8145,38,2,0,0,6,1679758
8311,6,Countryside,3033,34,4,0,0,3,662506
8312,6,Uptown,7988,40,1,3,0,9,1626380
8313,5,Downtown,5506,47,2,3,1,5,1129072
8314,4,Downtown,2953,77,1,1,1,9,564667
8315,4,Downtown,6440,95,2,3,0,6,1256913
8316,3,Downtown,7519,70,4,2,1,6,1488091
8317,8,Industrial Area,3649,43,3,0,0,9,790869
8318,7,Uptown,3610,96,3,0,0,5,710974
8319,9,Downtown,4980,34,1,0,1,3,1072703
8320,1,Suburb,2686,26,2,3,0,3,537266
8321,7,Suburb,5491,64,4,3,1,2,1138629
8322,4,Industrial Area,673,69,1,3,0,2,125888
8323,7,Uptown,4975,65,3,2,0,6,1027687
8324,1,Uptown,1561,70,1,3,1,8,281210
8325,5,Uptown,7933,71,1,3,1,8,1592687
8326,3,Industrial Area,8612,62,2,3,0,8,1700653
8327,5,Uptown,5832,92,4,2,1,7,1163426
8328,4,Uptown,6142,79,3,3,1,2,1219518
8329,2,Downtown,4145,28,3,1,1,2,837998
8330,4,Uptown,3184,30,4,3,1,7,682434
8331,3,Downtown,4438,63,2,1,1,4,877807
8332,1,Downtown,5923,85,4,2,0,6,1141104
8333,8,Uptown,2419,52,4,1,0,9,527201
8334,5,Suburb,8016,73,2,2,1,5,1612333
8335,4,Countryside,790,67,2,3,1,4,154296
8336,5,Suburb,3345,24,3,3,0,3,715852
8337,4,Uptown,682,12,3,1,1,7,180260
8338,3,Uptown,1104,80,2,3,1,7,196270
8339,5,Suburb,5885,39,1,1,1,7,1209864
8340,4,Uptown,9669,71,3,2,0,5,1927732
8341,1,Downtown,2517,86,2,3,0,8,451157
8342,3,Industrial Area,9787,6,2,3,0,2,1992371
8343,8,Uptown,9409,31,1,3,1,4,1947620
8344,7,Uptown,7577,23,4,0,1,1,1595040
8345,2,Suburb,6894,0,2,0,0,6,1409003
8346,1,Downtown,7086,46,1,1,1,6,1388362
8347,3,Suburb,6466,50,1,0,1,3,1292130
8348,5,Suburb,2714,35,3,3,1,1,589854
8349,1,Uptown,950,26,2,0,0,5,176686
8350,3,Downtown,8469,69,3,1,1,1,1688302
8351,3,Uptown,5215,41,4,0,0,3,1050585
8352,5,Uptown,3498,94,4,2,1,8,693545
8353,3,Uptown,1241,75,3,2,1,9,232048
8354,9,Uptown,9032,89,3,0,1,3,1824033
8355,1,Industrial Area,6105,88,2,2,0,9,1162487
8356,4,Countryside,4027,67,2,2,1,7,807959
8357,4,Downtown,2829,69,2,0,1,8,549956
8358,1,Industrial Area,1502,12,4,2,0,6,319165
8359,2,Countryside,5264,24,3,1,1,5,1068119
8360,1,Countryside,950,94,1,1,1,8,114525
8361,6,Countryside,3306,21,3,3,1,2,721683
8362,3,Industrial Area,3204,98,1,1,0,7,577137
